s_name,scheme_code,aumdate,aumtotal,fincode,invdate,noshares,percent_aum
Motilal Oswal Flexi Cap Fund-Reg(G),26481,2023-11-30T00:00:00.000Z,8593.35,211840,2023-08-31T00:00:00.000Z,100000,0.21
Motilal Oswal Nasdaq 100 ETF,13397,2023-11-30T00:00:00.000Z,6674.1,298292,2023-11-30T00:00:00.000Z,466444,11.06
Motilal Oswal Nasdaq 100 ETF,13397,2023-11-30T00:00:00.000Z,6674.1,218241,2023-11-30T00:00:00.000Z,221663,10.49
Motilal Oswal Nasdaq 100 ETF,13397,2023-11-30T00:00:00.000Z,6674.1,224342,2023-11-30T00:00:00.000Z,307825,5.62
Motilal Oswal Nasdaq 100 ETF,13397,2023-11-30T00:00:00.000Z,6674.1,225213,2023-11-30T00:00:00.000Z,73690,4.30
Motilal Oswal Nasdaq 100 ETF,13397,2023-11-30T00:00:00.000Z,6674.1,240763,2023-11-30T00:00:00.000Z,92952,3.80
Motilal Oswal Nasdaq 100 ETF,13397,2023-11-30T00:00:00.000Z,6674.1,225172,2023-11-30T00:00:00.000Z,26403,3.05
Motilal Oswal Nasdaq 100 ETF,13397,2023-11-30T00:00:00.000Z,6674.1,279017,2023-11-30T00:00:00.000Z,177012,2.93
Motilal Oswal Nasdaq 100 ETF,13397,2023-11-30T00:00:00.000Z,6674.1,278721,2023-11-30T00:00:00.000Z,173075,2.89
Motilal Oswal Nasdaq 100 ETF,13397,2023-11-30T00:00:00.000Z,6674.1,287491,2023-11-30T00:00:00.000Z,94697,2.84
Motilal Oswal Nasdaq 100 ETF,13397,2023-11-30T00:00:00.000Z,6674.1,239630,2023-11-30T00:00:00.000Z,29167,2.23
Motilal Oswal Nasdaq 100 ETF,13397,2023-11-30T00:00:00.000Z,6674.1,225180,2023-11-30T00:00:00.000Z,28373,2.10
Motilal Oswal Nasdaq 100 ETF,13397,2023-11-30T00:00:00.000Z,6674.1,272603,2023-11-30T00:00:00.000Z,88077,1.85
Motilal Oswal Nasdaq 100 ETF,13397,2023-11-30T00:00:00.000Z,6674.1,225210,2023-11-30T00:00:00.000Z,28351,1.68
Motilal Oswal Nasdaq 100 ETF,13397,2023-11-30T00:00:00.000Z,6674.1,295796,2023-11-30T00:00:00.000Z,260737,1.58
Motilal Oswal Nasdaq 100 ETF,13397,2023-11-30T00:00:00.000Z,6674.1,294043,2023-11-30T00:00:00.000Z,103382,1.56
Motilal Oswal Nasdaq 100 ETF,13397,2023-11-30T00:00:00.000Z,6674.1,224345,2023-11-30T00:00:00.000Z,267972,1.50
Motilal Oswal Nasdaq 100 ETF,13397,2023-11-30T00:00:00.000Z,6674.1,279514,2023-11-30T00:00:00.000Z,75269,1.41
Motilal Oswal Nasdaq 100 ETF,13397,2023-11-30T00:00:00.000Z,6674.1,225109,2023-11-30T00:00:00.000Z,263341,1.38
Motilal Oswal Nasdaq 100 ETF,13397,2023-11-30T00:00:00.000Z,6674.1,225197,2023-11-30T00:00:00.000Z,17915,1.28
Motilal Oswal Nasdaq 100 ETF,13397,2023-11-30T00:00:00.000Z,6674.1,225107,2023-11-30T00:00:00.000Z,34220,1.15
Motilal Oswal Nasdaq 100 ETF,13397,2023-11-30T00:00:00.000Z,6674.1,224346,2023-11-30T00:00:00.000Z,71402,1.15
Motilal Oswal Nasdaq 100 ETF,13397,2023-11-30T00:00:00.000Z,6674.1,239629,2023-11-30T00:00:00.000Z,58100,1.11
Motilal Oswal Nasdaq 100 ETF,13397,2023-11-30T00:00:00.000Z,6674.1,221174,2023-11-30T00:00:00.000Z,42478,1.04
Motilal Oswal Nasdaq 100 ETF,13397,2023-11-30T00:00:00.000Z,6674.1,237034,2023-11-30T00:00:00.000Z,53526,1.00
Motilal Oswal Nasdaq 100 ETF,13397,2023-11-30T00:00:00.000Z,6674.1,254201,2023-11-30T00:00:00.000Z,73282,0.91
Motilal Oswal Nasdaq 100 ETF,13397,2023-11-30T00:00:00.000Z,6674.1,288744,2023-11-30T00:00:00.000Z,2286,0.89
Motilal Oswal Nasdaq 100 ETF,13397,2023-11-30T00:00:00.000Z,6674.1,225238,2023-11-30T00:00:00.000Z,22480,0.87
Motilal Oswal Nasdaq 100 ETF,13397,2023-11-30T00:00:00.000Z,6674.1,239624,2023-11-30T00:00:00.000Z,87051,0.77
Motilal Oswal Nasdaq 100 ETF,13397,2023-11-30T00:00:00.000Z,6674.1,300137,2023-11-30T00:00:00.000Z,41691,0.77
Motilal Oswal Nasdaq 100 ETF,13397,2023-11-30T00:00:00.000Z,6674.1,225194,2023-11-30T00:00:00.000Z,79722,0.76
Motilal Oswal Nasdaq 100 ETF,13397,2023-11-30T00:00:00.000Z,6674.1,225199,2023-11-30T00:00:00.000Z,8481,0.76
Motilal Oswal Nasdaq 100 ETF,13397,2023-11-30T00:00:00.000Z,6674.1,225169,2023-11-30T00:00:00.000Z,26358,0.76
Motilal Oswal Nasdaq 100 ETF,13397,2023-11-30T00:00:00.000Z,6674.1,225229,2023-11-30T00:00:00.000Z,16515,0.73
Motilal Oswal Nasdaq 100 ETF,13397,2023-11-30T00:00:00.000Z,6674.1,240759,2023-11-30T00:00:00.000Z,31876,0.73
Motilal Oswal Nasdaq 100 ETF,13397,2023-11-30T00:00:00.000Z,6674.1,304863,2023-11-30T00:00:00.000Z,19562,0.72
Motilal Oswal Nasdaq 100 ETF,13397,2023-11-30T00:00:00.000Z,6674.1,240765,2023-11-30T00:00:00.000Z,6835,0.70
Motilal Oswal Nasdaq 100 ETF,13397,2023-11-30T00:00:00.000Z,6674.1,225206,2023-11-30T00:00:00.000Z,70084,0.67
Motilal Oswal Nasdaq 100 ETF,13397,2023-11-30T00:00:00.000Z,6674.1,288163,2023-11-30T00:00:00.000Z,9727,0.66
Motilal Oswal Nasdaq 100 ETF,13397,2023-11-30T00:00:00.000Z,6674.1,286808,2023-11-30T00:00:00.000Z,3198,0.65
Motilal Oswal Nasdaq 100 ETF,13397,2023-11-30T00:00:00.000Z,6674.1,225198,2023-11-30T00:00:00.000Z,8752,0.60
Motilal Oswal Nasdaq 100 ETF,13397,2023-11-30T00:00:00.000Z,6674.1,288162,2023-11-30T00:00:00.000Z,17398,0.59
Motilal Oswal Nasdaq 100 ETF,13397,2023-11-30T00:00:00.000Z,6674.1,219966,2023-11-30T00:00:00.000Z,128381,0.52
Motilal Oswal Nasdaq 100 ETF,13397,2023-11-30T00:00:00.000Z,6674.1,278055,2023-11-30T00:00:00.000Z,70260,0.51
Motilal Oswal Nasdaq 100 ETF,13397,2023-11-30T00:00:00.000Z,6674.1,250446,2023-11-30T00:00:00.000Z,19087,0.48
Motilal Oswal Nasdaq 100 ETF,13397,2023-11-30T00:00:00.000Z,6674.1,246613,2023-11-30T00:00:00.000Z,9571,0.48
Motilal Oswal Nasdaq 100 ETF,13397,2023-11-30T00:00:00.000Z,6674.1,244684,2023-11-30T00:00:00.000Z,5544,0.47
Motilal Oswal Nasdaq 100 ETF,13397,2023-11-30T00:00:00.000Z,6674.1,225214,2023-11-30T00:00:00.000Z,3854,0.47
Motilal Oswal Nasdaq 100 ETF,13397,2023-11-30T00:00:00.000Z,6674.1,239625,2023-11-30T00:00:00.000Z,67018,0.46
Motilal Oswal Nasdaq 100 ETF,13397,2023-11-30T00:00:00.000Z,6674.1,284285,2023-11-30T00:00:00.000Z,6513,0.45
Motilal Oswal Nasdaq 100 ETF,13397,2023-11-30T00:00:00.000Z,6674.1,288165,2023-11-30T00:00:00.000Z,13252,0.45
Motilal Oswal Nasdaq 100 ETF,13397,2023-11-30T00:00:00.000Z,6674.1,294044,2023-11-30T00:00:00.000Z,7766,0.43
Motilal Oswal Nasdaq 100 ETF,13397,2023-11-30T00:00:00.000Z,6674.1,302735,2023-11-30T00:00:00.000Z,27285,0.43
Motilal Oswal Nasdaq 100 ETF,13397,2023-11-30T00:00:00.000Z,6674.1,303393,2023-11-30T00:00:00.000Z,14465,0.43
Motilal Oswal Nasdaq 100 ETF,13397,2023-11-30T00:00:00.000Z,6674.1,251390,2023-11-30T00:00:00.000Z,16496,0.42
Motilal Oswal Nasdaq 100 ETF,13397,2023-11-30T00:00:00.000Z,6674.1,225203,2023-11-30T00:00:00.000Z,55203,0.38
Motilal Oswal Nasdaq 100 ETF,13397,2023-11-30T00:00:00.000Z,6674.1,225215,2023-11-30T00:00:00.000Z,33456,0.38
Motilal Oswal Nasdaq 100 ETF,13397,2023-11-30T00:00:00.000Z,6674.1,296899,2023-11-30T00:00:00.000Z,61093,0.38
Motilal Oswal Nasdaq 100 ETF,13397,2023-11-30T00:00:00.000Z,6674.1,239632,2023-11-30T00:00:00.000Z,13672,0.37
Motilal Oswal Nasdaq 100 ETF,13397,2023-11-30T00:00:00.000Z,6674.1,296452,2023-11-30T00:00:00.000Z,34828,0.36
Motilal Oswal Nasdaq 100 ETF,13397,2023-11-30T00:00:00.000Z,6674.1,298777,2023-11-30T00:00:00.000Z,24819,0.36
Motilal Oswal Nasdaq 100 ETF,13397,2023-11-30T00:00:00.000Z,6674.1,225219,2023-11-30T00:00:00.000Z,21790,0.35
Motilal Oswal Nasdaq 100 ETF,13397,2023-11-30T00:00:00.000Z,6674.1,300388,2023-11-30T00:00:00.000Z,89411,0.35
Motilal Oswal Nasdaq 100 ETF,13397,2023-11-30T00:00:00.000Z,6674.1,225216,2023-11-30T00:00:00.000Z,23073,0.35
Motilal Oswal Nasdaq 100 ETF,13397,2023-11-30T00:00:00.000Z,6674.1,278037,2023-11-30T00:00:00.000Z,78595,0.34
Motilal Oswal Nasdaq 100 ETF,13397,2023-11-30T00:00:00.000Z,6674.1,298466,2023-11-30T00:00:00.000Z,6998,0.34
Motilal Oswal Nasdaq 100 ETF,13397,2023-11-30T00:00:00.000Z,6674.1,298392,2023-11-30T00:00:00.000Z,50256,0.33
Motilal Oswal Nasdaq 100 ETF,13397,2023-11-30T00:00:00.000Z,6674.1,298312,2023-11-30T00:00:00.000Z,32964,0.33
Motilal Oswal Nasdaq 100 ETF,13397,2023-11-30T00:00:00.000Z,6674.1,300390,2023-11-30T00:00:00.000Z,12007,0.32
Motilal Oswal Nasdaq 100 ETF,13397,2023-11-30T00:00:00.000Z,6674.1,305513,2023-11-30T00:00:00.000Z,20577,0.31
Motilal Oswal Nasdaq 100 ETF,13397,2023-11-30T00:00:00.000Z,6674.1,285520,2023-11-30T00:00:00.000Z,5305,0.31
Motilal Oswal Nasdaq 100 ETF,13397,2023-11-30T00:00:00.000Z,6674.1,237036,2023-11-30T00:00:00.000Z,63678,0.31
Motilal Oswal Nasdaq 100 ETF,13397,2023-11-30T00:00:00.000Z,6674.1,312591,2023-11-30T00:00:00.000Z,37277,0.30
Motilal Oswal Nasdaq 100 ETF,13397,2023-11-30T00:00:00.000Z,6674.1,225184,2023-11-30T00:00:00.000Z,17341,0.30
Motilal Oswal Nasdaq 100 ETF,13397,2023-11-30T00:00:00.000Z,6674.1,219464,2023-11-30T00:00:00.000Z,32310,0.28
Motilal Oswal Nasdaq 100 ETF,13397,2023-11-30T00:00:00.000Z,6674.1,240767,2023-11-30T00:00:00.000Z,9272,0.28
Motilal Oswal Nasdaq 100 ETF,13397,2023-11-30T00:00:00.000Z,6674.1,304861,2023-11-30T00:00:00.000Z,19141,0.28
Motilal Oswal Nasdaq 100 ETF,13397,2023-11-30T00:00:00.000Z,6674.1,225189,2023-11-30T00:00:00.000Z,36553,0.27
Motilal Oswal Nasdaq 100 ETF,13397,2023-11-30T00:00:00.000Z,6674.1,235083,2023-11-30T00:00:00.000Z,64609,0.27
Motilal Oswal Nasdaq 100 ETF,13397,2023-11-30T00:00:00.000Z,6674.1,296900,2023-11-30T00:00:00.000Z,26123,0.27
Motilal Oswal Nasdaq 100 ETF,13397,2023-11-30T00:00:00.000Z,6674.1,279537,2023-11-30T00:00:00.000Z,9259,0.27
Motilal Oswal Nasdaq 100 ETF,13397,2023-11-30T00:00:00.000Z,6674.1,293706,2023-11-30T00:00:00.000Z,35292,0.27
Motilal Oswal Nasdaq 100 ETF,13397,2023-11-30T00:00:00.000Z,6674.1,304970,2023-11-30T00:00:00.000Z,28546,0.25
Motilal Oswal Nasdaq 100 ETF,13397,2023-11-30T00:00:00.000Z,6674.1,309345,2023-11-30T00:00:00.000Z,29105,0.25
Motilal Oswal Nasdaq 100 ETF,13397,2023-11-30T00:00:00.000Z,6674.1,304884,2023-11-30T00:00:00.000Z,27618,0.25
Motilal Oswal Nasdaq 100 ETF,13397,2023-11-30T00:00:00.000Z,6674.1,299434,2023-11-30T00:00:00.000Z,24350,0.24
Motilal Oswal Nasdaq 100 ETF,13397,2023-11-30T00:00:00.000Z,6674.1,305837,2023-11-30T00:00:00.000Z,35049,0.23
Motilal Oswal Nasdaq 100 ETF,13397,2023-11-30T00:00:00.000Z,6674.1,301005,2023-11-30T00:00:00.000Z,9805,0.23
Motilal Oswal Nasdaq 100 ETF,13397,2023-11-30T00:00:00.000Z,6674.1,302738,2023-11-30T00:00:00.000Z,9327,0.23
Motilal Oswal Nasdaq 100 ETF,13397,2023-11-30T00:00:00.000Z,6674.1,298363,2023-11-30T00:00:00.000Z,11435,0.22
Motilal Oswal Nasdaq 100 ETF,13397,2023-11-30T00:00:00.000Z,6674.1,225183,2023-11-30T00:00:00.000Z,14074,0.22
Motilal Oswal Nasdaq 100 ETF,13397,2023-11-30T00:00:00.000Z,6674.1,306140,2023-11-30T00:00:00.000Z,155952,0.20
Motilal Oswal Nasdaq 100 ETF,13397,2023-11-30T00:00:00.000Z,6674.1,296897,2023-11-30T00:00:00.000Z,5548,0.20
Motilal Oswal Nasdaq 100 ETF,13397,2023-11-30T00:00:00.000Z,6674.1,239631,2023-11-30T00:00:00.000Z,34043,0.17
Motilal Oswal Nasdaq 100 ETF,13397,2023-11-30T00:00:00.000Z,6674.1,250447,2023-11-30T00:00:00.000Z,245847,0.14
Motilal Oswal Nasdaq 100 ETF,13397,2023-11-30T00:00:00.000Z,6674.1,298543,2023-11-30T00:00:00.000Z,16269,0.14
Motilal Oswal Nasdaq 100 ETF,13397,2023-11-30T00:00:00.000Z,6674.1,274579,2023-11-30T00:00:00.000Z,55233,0.14
Motilal Oswal Nasdaq 100 ETF,13397,2023-11-30T00:00:00.000Z,6674.1,287673,2023-11-30T00:00:00.000Z,4903,0.13
Motilal Oswal Nasdaq 100 ETF,13397,2023-11-30T00:00:00.000Z,6674.1,225196,2023-11-30T00:00:00.000Z,10128,0.13
Motilal Oswal Nasdaq 100 ETF,13397,2023-11-30T00:00:00.000Z,6674.1,301294,2023-11-30T00:00:00.000Z,8729,0.11
Motilal Oswal Nasdaq 100 ETF,13397,2023-11-30T00:00:00.000Z,6674.1,301006,2023-11-30T00:00:00.000Z,29021,0.10
Motilal Oswal Nasdaq 100 ETF,13397,2023-11-30T00:00:00.000Z,6674.1,304862,2023-11-30T00:00:00.000Z,145408,0.08
Motilal Oswal Nasdaq 100 ETF,13397,2023-11-30T00:00:00.000Z,6674.1,298292,2023-10-31T00:00:00.000Z,468260,11.01
Motilal Oswal Nasdaq 100 ETF,13397,2023-11-30T00:00:00.000Z,6674.1,218241,2023-10-31T00:00:00.000Z,222527,10.36
Motilal Oswal Nasdaq 100 ETF,13397,2023-11-30T00:00:00.000Z,6674.1,224342,2023-10-31T00:00:00.000Z,309025,5.66
Motilal Oswal Nasdaq 100 ETF,13397,2023-11-30T00:00:00.000Z,6674.1,225213,2023-10-31T00:00:00.000Z,73978,4.15
Motilal Oswal Nasdaq 100 ETF,13397,2023-11-30T00:00:00.000Z,6674.1,240763,2023-10-31T00:00:00.000Z,93312,3.87
Motilal Oswal Nasdaq 100 ETF,13397,2023-11-30T00:00:00.000Z,6674.1,225172,2023-10-31T00:00:00.000Z,26507,3.07
Motilal Oswal Nasdaq 100 ETF,13397,2023-11-30T00:00:00.000Z,6674.1,279017,2023-10-31T00:00:00.000Z,177700,3.04
Motilal Oswal Nasdaq 100 ETF,13397,2023-11-30T00:00:00.000Z,6674.1,278721,2023-10-31T00:00:00.000Z,173747,3.00
Motilal Oswal Nasdaq 100 ETF,13397,2023-11-30T00:00:00.000Z,6674.1,287491,2023-10-31T00:00:00.000Z,95065,2.63
Motilal Oswal Nasdaq 100 ETF,13397,2023-11-30T00:00:00.000Z,6674.1,225180,2023-10-31T00:00:00.000Z,28485,2.17
Motilal Oswal Nasdaq 100 ETF,13397,2023-11-30T00:00:00.000Z,6674.1,239630,2023-10-31T00:00:00.000Z,29279,2.15
Motilal Oswal Nasdaq 100 ETF,13397,2023-11-30T00:00:00.000Z,6674.1,272603,2023-10-31T00:00:00.000Z,88421,1.99
Motilal Oswal Nasdaq 100 ETF,13397,2023-11-30T00:00:00.000Z,6674.1,295796,2023-10-31T00:00:00.000Z,261753,1.88
Motilal Oswal Nasdaq 100 ETF,13397,2023-11-30T00:00:00.000Z,6674.1,225210,2023-10-31T00:00:00.000Z,28463,1.61
Motilal Oswal Nasdaq 100 ETF,13397,2023-11-30T00:00:00.000Z,6674.1,225109,2023-10-31T00:00:00.000Z,264365,1.50
Motilal Oswal Nasdaq 100 ETF,13397,2023-11-30T00:00:00.000Z,6674.1,279514,2023-10-31T00:00:00.000Z,75565,1.50
Motilal Oswal Nasdaq 100 ETF,13397,2023-11-30T00:00:00.000Z,6674.1,294043,2023-10-31T00:00:00.000Z,103782,1.41
Motilal Oswal Nasdaq 100 ETF,13397,2023-11-30T00:00:00.000Z,6674.1,224345,2023-10-31T00:00:00.000Z,269012,1.35
Motilal Oswal Nasdaq 100 ETF,13397,2023-11-30T00:00:00.000Z,6674.1,225197,2023-10-31T00:00:00.000Z,17987,1.23
Motilal Oswal Nasdaq 100 ETF,13397,2023-11-30T00:00:00.000Z,6674.1,225107,2023-10-31T00:00:00.000Z,34356,1.21
Motilal Oswal Nasdaq 100 ETF,13397,2023-11-30T00:00:00.000Z,6674.1,239629,2023-10-31T00:00:00.000Z,58324,1.14
Motilal Oswal Nasdaq 100 ETF,13397,2023-11-30T00:00:00.000Z,6674.1,221174,2023-10-31T00:00:00.000Z,42646,1.08
Motilal Oswal Nasdaq 100 ETF,13397,2023-11-30T00:00:00.000Z,6674.1,224346,2023-10-31T00:00:00.000Z,71682,1.08
Motilal Oswal Nasdaq 100 ETF,13397,2023-11-30T00:00:00.000Z,6674.1,237034,2023-10-31T00:00:00.000Z,53734,0.98
Motilal Oswal Nasdaq 100 ETF,13397,2023-11-30T00:00:00.000Z,6674.1,254201,2023-10-31T00:00:00.000Z,73570,0.93
Motilal Oswal Nasdaq 100 ETF,13397,2023-11-30T00:00:00.000Z,6674.1,288744,2023-10-31T00:00:00.000Z,2294,0.88
Motilal Oswal Nasdaq 100 ETF,13397,2023-11-30T00:00:00.000Z,6674.1,225194,2023-10-31T00:00:00.000Z,80034,0.87
Motilal Oswal Nasdaq 100 ETF,13397,2023-11-30T00:00:00.000Z,6674.1,225229,2023-10-31T00:00:00.000Z,16579,0.83
Motilal Oswal Nasdaq 100 ETF,13397,2023-11-30T00:00:00.000Z,6674.1,225238,2023-10-31T00:00:00.000Z,22568,0.82
Motilal Oswal Nasdaq 100 ETF,13397,2023-11-30T00:00:00.000Z,6674.1,239624,2023-10-31T00:00:00.000Z,87387,0.80
Motilal Oswal Nasdaq 100 ETF,13397,2023-11-30T00:00:00.000Z,6674.1,225169,2023-10-31T00:00:00.000Z,26462,0.80
Motilal Oswal Nasdaq 100 ETF,13397,2023-11-30T00:00:00.000Z,6674.1,240765,2023-10-31T00:00:00.000Z,6859,0.74
Motilal Oswal Nasdaq 100 ETF,13397,2023-11-30T00:00:00.000Z,6674.1,240759,2023-10-31T00:00:00.000Z,32004,0.69
Motilal Oswal Nasdaq 100 ETF,13397,2023-11-30T00:00:00.000Z,6674.1,225199,2023-10-31T00:00:00.000Z,8513,0.69
Motilal Oswal Nasdaq 100 ETF,13397,2023-11-30T00:00:00.000Z,6674.1,304863,2023-10-31T00:00:00.000Z,19642,0.66
Motilal Oswal Nasdaq 100 ETF,13397,2023-11-30T00:00:00.000Z,6674.1,225206,2023-10-31T00:00:00.000Z,70356,0.65
Motilal Oswal Nasdaq 100 ETF,13397,2023-11-30T00:00:00.000Z,6674.1,288163,2023-10-31T00:00:00.000Z,9767,0.63
Motilal Oswal Nasdaq 100 ETF,13397,2023-11-30T00:00:00.000Z,6674.1,300137,2023-10-31T00:00:00.000Z,41851,0.58
Motilal Oswal Nasdaq 100 ETF,13397,2023-11-30T00:00:00.000Z,6674.1,288162,2023-10-31T00:00:00.000Z,17462,0.58
Motilal Oswal Nasdaq 100 ETF,13397,2023-11-30T00:00:00.000Z,6674.1,225198,2023-10-31T00:00:00.000Z,8784,0.57
Motilal Oswal Nasdaq 100 ETF,13397,2023-11-30T00:00:00.000Z,6674.1,286808,2023-10-31T00:00:00.000Z,3214,0.55
Motilal Oswal Nasdaq 100 ETF,13397,2023-11-30T00:00:00.000Z,6674.1,246613,2023-10-31T00:00:00.000Z,9611,0.53
Motilal Oswal Nasdaq 100 ETF,13397,2023-11-30T00:00:00.000Z,6674.1,219966,2023-10-31T00:00:00.000Z,128877,0.53
Motilal Oswal Nasdaq 100 ETF,13397,2023-11-30T00:00:00.000Z,6674.1,278055,2023-10-31T00:00:00.000Z,70532,0.50
Motilal Oswal Nasdaq 100 ETF,13397,2023-11-30T00:00:00.000Z,6674.1,250446,2023-10-31T00:00:00.000Z,19159,0.50
Motilal Oswal Nasdaq 100 ETF,13397,2023-11-30T00:00:00.000Z,6674.1,225214,2023-10-31T00:00:00.000Z,3870,0.50
Motilal Oswal Nasdaq 100 ETF,13397,2023-11-30T00:00:00.000Z,6674.1,239625,2023-10-31T00:00:00.000Z,67282,0.47
Motilal Oswal Nasdaq 100 ETF,13397,2023-11-30T00:00:00.000Z,6674.1,244684,2023-10-31T00:00:00.000Z,5568,0.46
Motilal Oswal Nasdaq 100 ETF,13397,2023-11-30T00:00:00.000Z,6674.1,284285,2023-10-31T00:00:00.000Z,6537,0.46
Motilal Oswal Nasdaq 100 ETF,13397,2023-11-30T00:00:00.000Z,6674.1,302735,2023-10-31T00:00:00.000Z,27389,0.45
Motilal Oswal Nasdaq 100 ETF,13397,2023-11-30T00:00:00.000Z,6674.1,294044,2023-10-31T00:00:00.000Z,7798,0.42
Motilal Oswal Nasdaq 100 ETF,13397,2023-11-30T00:00:00.000Z,6674.1,298392,2023-10-31T00:00:00.000Z,50448,0.40
Motilal Oswal Nasdaq 100 ETF,13397,2023-11-30T00:00:00.000Z,6674.1,251390,2023-10-31T00:00:00.000Z,16560,0.39
Motilal Oswal Nasdaq 100 ETF,13397,2023-11-30T00:00:00.000Z,6674.1,288165,2023-10-31T00:00:00.000Z,13300,0.39
Motilal Oswal Nasdaq 100 ETF,13397,2023-11-30T00:00:00.000Z,6674.1,225215,2023-10-31T00:00:00.000Z,33584,0.38
Motilal Oswal Nasdaq 100 ETF,13397,2023-11-30T00:00:00.000Z,6674.1,300388,2023-10-31T00:00:00.000Z,89755,0.37
Motilal Oswal Nasdaq 100 ETF,13397,2023-11-30T00:00:00.000Z,6674.1,239632,2023-10-31T00:00:00.000Z,13728,0.37
Motilal Oswal Nasdaq 100 ETF,13397,2023-11-30T00:00:00.000Z,6674.1,296899,2023-10-31T00:00:00.000Z,61333,0.37
Motilal Oswal Nasdaq 100 ETF,13397,2023-11-30T00:00:00.000Z,6674.1,298466,2023-10-31T00:00:00.000Z,7022,0.36
Motilal Oswal Nasdaq 100 ETF,13397,2023-11-30T00:00:00.000Z,6674.1,225203,2023-10-31T00:00:00.000Z,55419,0.36
Motilal Oswal Nasdaq 100 ETF,13397,2023-11-30T00:00:00.000Z,6674.1,225216,2023-10-31T00:00:00.000Z,23161,0.35
Motilal Oswal Nasdaq 100 ETF,13397,2023-11-30T00:00:00.000Z,6674.1,303393,2023-10-31T00:00:00.000Z,14521,0.35
Motilal Oswal Nasdaq 100 ETF,13397,2023-11-30T00:00:00.000Z,6674.1,300390,2023-10-31T00:00:00.000Z,12055,0.35
Motilal Oswal Nasdaq 100 ETF,13397,2023-11-30T00:00:00.000Z,6674.1,225219,2023-10-31T00:00:00.000Z,21878,0.35
Motilal Oswal Nasdaq 100 ETF,13397,2023-11-30T00:00:00.000Z,6674.1,298312,2023-10-31T00:00:00.000Z,33092,0.34
Motilal Oswal Nasdaq 100 ETF,13397,2023-11-30T00:00:00.000Z,6674.1,296452,2023-10-31T00:00:00.000Z,34964,0.34
Motilal Oswal Nasdaq 100 ETF,13397,2023-11-30T00:00:00.000Z,6674.1,237036,2023-10-31T00:00:00.000Z,63926,0.34
Motilal Oswal Nasdaq 100 ETF,13397,2023-11-30T00:00:00.000Z,6674.1,278037,2023-10-31T00:00:00.000Z,78899,0.34
Motilal Oswal Nasdaq 100 ETF,13397,2023-11-30T00:00:00.000Z,6674.1,312591,2023-10-31T00:00:00.000Z,37421,0.33
Motilal Oswal Nasdaq 100 ETF,13397,2023-11-30T00:00:00.000Z,6674.1,305513,2023-10-31T00:00:00.000Z,20657,0.32
Motilal Oswal Nasdaq 100 ETF,13397,2023-11-30T00:00:00.000Z,6674.1,235083,2023-10-31T00:00:00.000Z,64857,0.31
Motilal Oswal Nasdaq 100 ETF,13397,2023-11-30T00:00:00.000Z,6674.1,298777,2023-10-31T00:00:00.000Z,24915,0.30
Motilal Oswal Nasdaq 100 ETF,13397,2023-11-30T00:00:00.000Z,6674.1,279537,2023-10-31T00:00:00.000Z,9299,0.30
Motilal Oswal Nasdaq 100 ETF,13397,2023-11-30T00:00:00.000Z,6674.1,225184,2023-10-31T00:00:00.000Z,17405,0.30
Motilal Oswal Nasdaq 100 ETF,13397,2023-11-30T00:00:00.000Z,6674.1,225189,2023-10-31T00:00:00.000Z,36697,0.29
Motilal Oswal Nasdaq 100 ETF,13397,2023-11-30T00:00:00.000Z,6674.1,285520,2023-10-31T00:00:00.000Z,5329,0.29
Motilal Oswal Nasdaq 100 ETF,13397,2023-11-30T00:00:00.000Z,6674.1,240767,2023-10-31T00:00:00.000Z,9312,0.29
Motilal Oswal Nasdaq 100 ETF,13397,2023-11-30T00:00:00.000Z,6674.1,293706,2023-10-31T00:00:00.000Z,35428,0.29
Motilal Oswal Nasdaq 100 ETF,13397,2023-11-30T00:00:00.000Z,6674.1,219464,2023-10-31T00:00:00.000Z,32438,0.29
Motilal Oswal Nasdaq 100 ETF,13397,2023-11-30T00:00:00.000Z,6674.1,304970,2023-10-31T00:00:00.000Z,28658,0.28
Motilal Oswal Nasdaq 100 ETF,13397,2023-11-30T00:00:00.000Z,6674.1,309345,2023-10-31T00:00:00.000Z,29217,0.27
Motilal Oswal Nasdaq 100 ETF,13397,2023-11-30T00:00:00.000Z,6674.1,296900,2023-10-31T00:00:00.000Z,26227,0.27
Motilal Oswal Nasdaq 100 ETF,13397,2023-11-30T00:00:00.000Z,6674.1,299434,2023-10-31T00:00:00.000Z,24446,0.26
Motilal Oswal Nasdaq 100 ETF,13397,2023-11-30T00:00:00.000Z,6674.1,298363,2023-10-31T00:00:00.000Z,11483,0.25
Motilal Oswal Nasdaq 100 ETF,13397,2023-11-30T00:00:00.000Z,6674.1,301005,2023-10-31T00:00:00.000Z,9845,0.24
Motilal Oswal Nasdaq 100 ETF,13397,2023-11-30T00:00:00.000Z,6674.1,305837,2023-10-31T00:00:00.000Z,35185,0.24
Motilal Oswal Nasdaq 100 ETF,13397,2023-11-30T00:00:00.000Z,6674.1,304884,2023-10-31T00:00:00.000Z,27722,0.24
Motilal Oswal Nasdaq 100 ETF,13397,2023-11-30T00:00:00.000Z,6674.1,225183,2023-10-31T00:00:00.000Z,14130,0.22
Motilal Oswal Nasdaq 100 ETF,13397,2023-11-30T00:00:00.000Z,6674.1,304861,2023-10-31T00:00:00.000Z,19213,0.22
